Id,SalePrice
1609,216682.6778
1610,170147.7816
1611,150350.7671
1612,222740.8523
1613,176745.8905
1614,94256.42475
1615,67114.86857
1616,77333.7657
1617,84205.42092
1618,114835.4502
1619,126727.4954
1620,184411.2414
1621,142200.3074
1622,146210.9904
1623,245601.1913
1624,205083.8365
1625,125416.9612
1626,184143.642
1627,183920.371
1628,254730.8504
1629,173117.1851
1630,348254.5719
1631,238946.495
1632,244877.6673
1633,165796.3283
1634,188440.6903
1635,168436.5796
1636,168886.1698
1637,189438.8515
1638,206901.1818
1639,197625.0937
1640,246288.6478
1641,188645.2536
1642,235439.8229
1643,249834.4946
1644,244717.109
1645,190579.1148
1646,156198.5142
1647,173954.4477
1648,148280.5197
1649,132091.3599
1650,109346.6934
1651,110782.8722
1652,88396.3672
1653,88015.75436
1654,146996.9697
1655,132344.0795
1656,134746.1327
1657,147788.3237
1658,149043.7563
1659,116350.2134
1660,137269.2555
1661,428700.0725
1662,362605.4152
1663,399746.5438
1664,466599.1276
1665,374402.7488
1666,322815.4138
1667,353891.9219
1668,374214.2544
1669,308066.3009
1670,380477.2835
1671,263979.199
1672,391156.6636
1673,287361.2447
1674,266454.5516
1675,199106.5091
1676,183592.636
1677,212166.1897
1678,451762.3944
1679,358260.1612
1680,362661.2696
1681,324409.8911
1682,315856.0501
1683,211399.069
1684,186254.525
1685,176743.6292
1686,172564.0653
1687,167955.5237
1688,198276.1593
1689,196797.997
1690,188128.6821
1691,177184.6229
1692,273279.4865
1693,168116.9253
1694,173714.3793
1695,164024.1164
1696,252490.5889
1697,163220.7782
1698,314374.7753
1699,301415.0651
1700,247803.9748
1701,271651.6321
1702,276244.8235
1703,270712.3339
1704,275818.4307
1705,282201.315
1706,437990.8692
1707,272305.1703
1708,232178.3
1709,272823.4477
1710,242735.2129
1711,287469.4272
1712,280766.5511
1713,261044.1393
1714,243581.098
1715,220198.4053
1716,192968.7344
1717,184696.8496
1718,158507.6119
1719,207535.9621
1720,234807.7251
1721,184563.4297
1722,146872.7901
1723,158389.1573
1724,218604.2092
1725,223385.1064
1726,185811.4708
1727,168063.6358
1728,186267.0007
1729,159218.3706
1730,0
1731,128713.3369
1732,117477.6346
1733,111673.868
1734,127168.3255
1735,119873.5608
1736,115229.929
1737,295911.8505
1738,228949.394
1739,286364.6621
1740,230896.1799
1741,185648.0918
1742,180004.2
1743,185352.4526
1744,306216.7643
1745,255216.1866
1746,246968.0781
1747,202064.6324
1748,222795.6401
1749,161584.4868
1750,156343.9396
1751,221561.3726
1752,112908.9731
1753,182148.1353
1754,215712.5027
1755,173909.92
1756,108387.9785
1757,110399.3855
1758,143336.762
1759,168362.4589
1760,157347.0132
1761,157264.2564
1762,178416.016
1763,178416.6992
1764,118187.3965
1765,207378.2439
1766,181064.0998
1767,195002.0587
1768,139040.9624
1769,181490.7281
1770,136572.1052
1771,139262.1726
1772,154681.2848
1773,129203.8973
1774,171438.8518
1775,136648.0641
1776,119692.9172
1777,99029.68381
1778,126043.4225
1779,0
1780,162496.5492
1781,137260.2475
1782,80729.61638
1783,127589.6508
1784,73647.50772
1785,116466.7438
1786,182759.1661
1787,152558.109
1788,19788.07105
1789,96761.26238
1790,48238.6591
1791,203070.9468
1792,169070.5074
1793,133113.9171
1794,138397.8345
1795,142815.6813
1796,109348.1582
1797,134645.4732
1798,125138.2149
1799,95650.97586
1800,114396.4307
1801,125856.1455
1802,154568.9134
1803,172740.2217
1804,98241.77161
1805,138478.0864
1806,136920.9539
1807,134439.118
1808,100366.9945
1809,106835.4747
1810,136040.176
1811,80419.25295
1812,114618.1525
1813,125362.2413
1814,91431.56411
1815,0
1816,89331.07024
1817,118161.9742
1818,159114.2299
1819,114833.685
1820,60786.59303
1821,125220.7261
1822,143754.7585
1823,35375.39113
1824,140993.3759
1825,115638.2872
1826,94824.91355
1827,106553.7532
1828,140505.0469
1829,140453.63
1830,162619.0092
1831,162815.2124
1832,123833.3347
1833,156088.0366
1834,116845.2454
1835,142258.8546
1836,160304.4214
1837,80242.76173
1838,109752.4414
1839,74299.54818
1840,113351.1759
1841,111692.0947
1842,103595.5076
1843,131829.2411
1844,128357.7116
1845,148697.0906
1846,155583.5745
1847,195251.4398
1848,0
1849,0
1850,128380.7386
1851,151144.4274
1852,128733.5068
1853,122471.3041
1854,173083.5681
1855,157826.3944
1856,215893.2684
1857,0
1858,0
1859,0
1860,117950.6224
1861,0
1862,280381.5816
1863,278274.7535
1864,278294.6597
1865,341592.2085
1866,349391.0713
1867,231949.9225
1868,296628.5632
1869,197456.2681
1870,213782.3589
1871,272259.1973
1872,173264.4986
1873,250026.0579
1874,135658.6666
1875,209899.8928
1876,191076.4524
1877,211021.1378
1878,215575.5759
1879,126642.9846
1880,127884.1083
1881,231195.5576
1882,246235.0963
1883,201609.581
1884,213750.1851
1885,227963.8984
1886,294352.3176
1887,206170.0854
1888,242972.7449
1889,168783.5444
1890,121291.5953
1891,125278.0642
1892,99759.59035
1893,143377.6624
1894,143862.7899
1895,156790.3306
1896,119812.188
1897,120383.2351
1898,118969.8402
1899,154831.9472
1900,147190.6952
1901,169658.5099
1902,173404.4057
1903,203453.7599
1904,153986.6839
1905,214848.7418
1906,174396.6457
1907,222527.3274
1908,100700.7004
1909,122954.3075
1910,113030.2372
1911,208472.783
1912,286170.8159
1913,155512.9232
1914,62173.81331
1915,326918.4755
1916,0
1917,244906.6664
1918,133428.8102
1919,160295.6875
1920,194807.6697
1921,407565.3639
1922,367616.1498
1923,223048.0467
1924,236418.4378
1925,242560.6716
1926,395831.5839
1927,128828.1375
1928,162373.5181
1929,110000.0599
1930,127905.8591
1931,129272.096
1932,143205.2005
1933,160808.6397
1934,181350.805
1935,165141.4181
1936,183035.6388
1937,186454.1542
1938,182887.5921
1939,298870.2894
1940,207866.156
1941,185597.748
1942,184645.1537
1943,212201.0083
1944,334011.9283
1945,387927.976
1946,196570.5318
1947,347399.257
1948,199698.0813
1949,228154.2311
1950,188176.9951
1951,260401.3518
1952,234424.0148
1953,167729.8254
1954,202271.5493
1955,137908.0956
1956,284350.7128
1957,185890.2312
1958,264897.5589
1959,137715.4826
1960,111778.5064
1961,121634.639
1962,88396.3672
1963,88128.73544
1964,98535.87746
1965,143953.6318
1966,133163.5665
1967,304160.673
1968,380370.2675
1969,394334.188
1970,383291.5563
1971,438894.6973
1972,344907.4261
1973,312066.9468
1974,322889.513
1975,450772.5989
1976,264592.8966
1977,353506.0798
1978,366898.0571
1979,330867.1057
1980,213572.1543
1981,361476.2617
1982,219266.3292
1983,219266.3292
1984,187624.0729
1985,197439.8367
1986,203028.6859
1987,188469.8314
1988,179333.6198
1989,200962.3689
1990,215095.7308
1991,210548.9463
1992,214276.1099
1993,180511.1742
1994,239726.3095
1995,192321.312
1996,270433.323
1997,338421.3525
1998,298999.6896
1999,289668.1661
2000,294697.7902
2001,260824.5602
2002,292953.8886
2003,269915.3421
2004,255753.2172
2005,285520.6884
2006,239594.1722
2007,272398.1407
2008,215033.5313
2009,190314.8997
2010,200871.0427
2011,163378.1855
2012,187867.6527
2013,178969.0947
2014,186763.4185
2015,197995.9898
2016,187409.1975
2017,198001.5176
2018,122979.5418
2019,111147.161
2020,99804.14414
2021,111828.3205
2022,211997.5863
2023,167713.8504
2024,260949.4221
2025,335271.2248
2026,197332.7618
2027,160523.7437
2028,185009.79
2029,166721.3821
2030,252032.8725
2031,261899.7388
2032,271385.0352
2033,245097.8755
2034,171380.9757
2035,224549.176
2036,202399.8207
2037,203448.2514
2038,321100.9753
2039,208293.3122
2040,318149.042
2041,295397.0842
2042,232717.7184
2043,182112.5007
2044,209176.8019
2045,211366.7986
2046,153093.2508
2047,145270.2301
2048,127579.3184
2049,162845.4473
2050,185056.8223
2051,0
2052,140175.4423
2053,134800.5482
2054,72076.47784
2055,151112.7606
2056,120329.5955
2057,122922.1627
2058,202589.5578
2059,137417.6315
2060,154613.7964
2061,184981.5008
2062,131561.2587
2063,105029.1052
2064,140182.5084
2065,125568.3946
2066,181122.5149
2067,0
2068,168960.9036
2069,0
2070,107424.9146
2071,77996.36404
2072,145739.7541
2073,131849.707
2074,178736.9614
2075,143182.4525
2076,115207.8841
2077,144740.4248
2078,125781.5021
2079,142198.2969
2080,127049.6168
2081,139059.6506
2082,154034.5117
2083,147007.2919
2084,104575.3928
2085,133841.3953
2086,128734.4134
2087,132634.4189
2088,107758.8443
2089,85707.76599
2090,131605.7768
2091,95244.0927
2092,135401.935
2093,127094.744
2094,124106.4665
2095,134329.6303
2096,78263.28735
2097,81984.37492
2098,151370.379
2099,32588.4422
2100,102713.4671
2101,114867.2963
2102,135775.3578
2103,76522.67725
2104,164301.7716
2105,110384.3092
2106,63537.04161
2107,211656.1433
2108,121806.7938
2109,111080.8434
2110,121352.6998
2111,159107.5956
2112,150355.6458
2113,111873.8447
2114,107034.8205
2115,157563.0961
2116,109511.4661
2117,141779.5824
2118,131547.2069
2119,119212.1179
2120,100410.2347
2121,0
2122,94719.94683
2123,0
2124,191325.4699
2125,162489.6957
2126,151579.2676
2127,156249.2928
2128,139881.886
2129,110752.7905
2130,149573.4847
2131,189231.4129
2132,123721.5878
2133,129295.7552
2134,122565.4598
2135,80114.63692
2136,47766.88912
2137,126858.1698
2138,135529.7019
2139,154180.7812
2140,125830.9791
2141,127963.2862
2142,132788.0619
2143,146995.738
2144,118044.8794
2145,120947.6945
2146,150268.0282
2147,188867.5631
2148,129277.0753
2149,130787.1801
2150,234188.072
2151,125780.2078
2152,162951.0686
2153,166651.1836
2154,78510.89447
2155,137916.1968
2156,252064.0039
2157,223104.2098
2158,223755.806
2159,209507.7297
2160,178070.2681
2161,244562.2653
2162,314853.1222
2163,353378.575
2164,227837.2264
2165,206747.4417
2166,142626.7729
2167,202310.6517
2168,190586.3702
2169,195142.417
2170,210924.2697
2171,142299.0071
2172,141800.529
2173,160591.4609
2174,239668.491
2175,260060.4094
2176,297823.7974
2177,244144.0792
2178,215146.0423
2179,129429.5345
2180,201913.7964
2181,211830.1154
2182,230236.848
2183,205154.0645
2184,133991.269
2185,118975.4943
2186,155966.94
2187,153827.1644
2188,153105.309
2189,0
2190,0
2191,0
2192,67848.42407
2193,97347.77054
2194,0
2195,104025.9209
2196,135856.9179
2197,108907.3722
2198,158763.6343
2199,139052.3297
2200,146499.9748
2201,151067.7541
2202,187643.0308
2203,171468.0174
2204,183718.6873
2205,152433.3576
2206,161073.1068
2207,204405.0454
2208,223665.354
2209,238987.4125
2210,101635.3119
2211,111885.7567
2212,119809.4141
2213,107713.4157
2214,129132.6714
2215,88342.93202
2216,175821.2294
2217,0
2218,0
2219,0
2220,76142.27339
2221,326918.4755
2222,268634.154
2223,304170.172
2224,210153.9749
2225,0
2226,191858.5642
2227,205201.5068
2228,298497.0965
2229,245461.7774
2230,168836.6997
2231,227658.1052
2232,220707.78
2233,205397.353
2234,282947.293
2235,278705.124
2236,278599.1849
2237,336253.7024
2238,174800.4958
2239,144042.3597
2240,190309.1676
2241,147347.007
2242,120447.5361
2243,117044.1034
2244,69547.25815
2245,66921.42961
2246,143329.1775
2247,88656.26922
2248,114441.1952
2249,116665.2741
2250,129575.9296
2251,155812.9165
2252,196682.8182
2253,150799.5387
2254,166123.2988
2255,188311.35
2256,184628.745
2257,217473.6869
2258,179874.7896
2259,181147.7128
2260,164346.5721
2261,196808.699
2262,210388.922
2263,334686.0196
2264,460404.0954
2265,165716.1093
2266,292192.6343
2267,355105.8229
2268,401149.3013
2269,176048.2796
2270,178779.7072
2271,213500.5157
2272,198294.3833
2273,166226.6219
2274,176342.5018
2275,181054.2845
2276,182591.8322
2277,191829.0839
2278,151585.7705
2279,118864.6481
2280,109660.8508
2281,171041.8866
2282,175767.8767
2283,95510.71452
2284,107286.3058
2285,127534.4245
2286,123423.3753
2287,380158.8603
2288,313138.0936
2289,314415.7775
2290,428557.7843
2291,334562.3315
2292,411346.662
2293,446891.9618
2294,378010.9226
2295,437564.1258
2296,291139.5115
2297,349456.872
2298,380530.6721
2299,339015.4841
2300,333543.9878
2301,289866.2465
2302,256452.7106
2303,270137.8517
2304,266760.486
2305,182584.6268
2306,182585.7028
2307,199126.741
2308,226996.4028
2309,334814.7627
2310,217686.3567
2311,211271.0238
2312,182382.9103
2313,180620.393
2314,179499.2129
2315,177076.0933
2316,194678.2475
2317,188403.4861
2318,178098.08
2319,185286.0642
2320,194999.0589
2321,214387.972
2322,194010.4543
2323,175945.7353
2324,168843.2322
2325,219683.7505
2326,169927.0372
2327,212918.2698
2328,215614.4761
2329,187648.2529
2330,186042.3598
2331,318422.212
2332,378452.6283
2333,304948.9387
2334,272003.3058
2335,304727.622
2336,298515.1245
2337,229584.3374
2338,262688.8394
2339,254456.4069
2340,405364.7024
2341,243570.3514
2342,253855.8298
2343,239501.6957
2344,250861.6794
2345,265960.4785
2346,236950.4385
2347,225729.7474
2348,242886.3796
2349,194870.62
2350,295043.8323
2351,305312.5783
2352,274857.0023
2353,269805.7364
2354,154177.8151
2355,172640.7829
2356,160551.79
2357,214001.6391
2358,194605.8051
2359,123951.3331
2360,119749.8373
2361,135040.1653
2362,279374.2399
2363,140004.4117
2364,152287.0013
2365,220663.821
2366,200660.7958
2367,235475.1396
2368,245447.122
2369,237034.2045
2370,164324.9691
2371,172584.8761
2372,223461.8321
2373,297276.8763
2374,317550.4259
2375,229776.5697
2376,293967.6856
2377,332340.834
2378,148829.8355
2379,214090.0534
2380,147279.0104
2381,171322.1367
2382,191828.9023
2383,216694.6627
2384,228274.199
2385,151456.4849
2386,140633.3668
2387,128753.112
2388,0
2389,126630.0395
2390,136755.1315
2391,126117.5303
2392,113711.8786
2393,169592.1956
2394,145771.8314
2395,193236.2762
2396,160355.4125
2397,201648.1497
2398,112067.8288
2399,45434.71508
2400,46541.97389
2401,103516.1875
2402,132049.2287
2403,154063.3211
2404,138296.6384
2405,161710.5119
2406,127070.1144
2407,121216.7505
2408,134694.6083
2409,135881.9033
2410,187853.4917
2411,115614.2007
2412,151246.6852
2413,140809.8339
2414,124439.9328
2415,143823.9602
2416,133514.406
2417,134236.3048
2418,114835.1703
2419,143670.8504
2420,114303.5348
2421,146315.8239
2422,117121.7138
2423,111872.0436
2424,166712.72
2425,224013.7524
2426,125647.5494
2427,110824.5877
2428,168549.7825
2429,114787.8254
2430,132413.7932
2431,125148.2669
2432,125511.7522
2433,136442.521
2434,143839.9836
2435,155741.9639
2436,0
2437,110720.7662
2438,115612.6978
2439,111518.9497
2440,134811.3036
2441,109406.2608
2442,101921.4771
2443,117050.6982
2444,103042.0465
2445,79872.22971
2446,138719.9064
2447,175355.546
2448,143619.3874
2449,104938.5533
2450,151226.5599
2451,114890.6012
2452,188176.6966
2453,0
2454,0
2455,102472.1922
2456,138699.6414
2457,117032.7469
2458,120794.141
2459,107382.1112
2460,145374.3374
2461,117371.3758
2462,130266.2761
2463,119607.2039
2464,184193.84
2465,134759.8248
2466,123616.7665
2467,142029.7529
2468,92139.86138
2469,108456.6163
2470,198275.9222
2471,187963.1364
2472,187792.4086
2473,108423.2048
2474,95112.37477
2475,207627.238
2476,99093.67544
2477,107022.1258
2478,171348.7216
2479,123345.9228
2480,137756.4157
2481,130423.2895
2482,102188.2296
2483,116217.1695
2484,126641.2969
2485,117300.6075
2486,152256.2596
2487,189244.2514
2488,138984.5174
2489,152747.2228
2490,139760.6839
2491,0
2492,207631.6705
2493,123187.6654
2494,168222.2513
2495,104378.8719
2496,245714.0822
2497,163287.5493
2498,108552.7087
2499,0
2500,120452.7927
2501,151114.8576
2502,147884.8267
2503,98150.52184
2504,202249.2344
2505,208193.9439
2506,247329.5556
2507,290875.3575
2508,247898.227
2509,228267.9493
2510,227240.4803
2511,195500.5677
2512,208027.4256
2513,207110.7713
2514,237436.7823
2515,147838.8818
2516,157123.9814
2517,135799.7205
2518,150328.6006
2519,214572.8361
2520,203915.5324
2521,200098.0146
2522,212219.4304
2523,126555.3773
2524,137882.9752
2525,136421.9868
2526,140131.9793
2527,125105.6696
2528,124187.7875
2529,120965.5072
2530,92613.63536
2531,230327.5465
2532,217586.0111
2533,202248.3406
2534,231506.1291
2535,275941.7918
2536,216934.7527
2537,215591.4168
2538,186895.4976
2539,188505.1309
2540,190964.8258
2541,187364.9088
2542,169208.6596
2543,121534.8496
2544,127027.55
2545,133679.65
2546,155377.6285
2547,145386.358
2548,0
2549,156525.2874
2550,671725.504
2551,125278.0642
2552,117897.8466
2553,0
2554,95343.35307
2555,99685.5977
2556,89705.26902
2557,104247.5986
2558,161313.9844
2559,164533.9972
2560,142807.5776
2561,141814.703
2562,147144.7621
2563,154352.9391
2564,190736.3495
2565,0
2566,158600.5897
2567,134724.8844
2568,221295.5757
2569,216775.2032
2570,102232.154
2571,220369.0041
2572,155175.1087
2573,246468.2605
2574,263229.0606
2575,131521.9563
2576,134330.7827
2577,0
2578,89707.71369
2579,0
2580,123299.7363
2581,122489.4863
2582,107986.5762
2583,241777.2177
2584,164822.4937
2585,192980.8947
2586,209584.2927
2587,205047.9485
2588,140608.0596
2589,146104.3109
2590,214044.5985
2591,216552.3626
2592,256462.5206
2593,255541.9428
2594,207142.3356
2595,267137.8062
2596,293858.2975
2597,261678.8696
2598,275496.0528
2599,392703.8599
2600,0
2601,168304.5392
2602,74006.96798
2603,68519.26438
2604,77115.87363
2605,75737.08931
2606,134184.8929
2607,178152.9817
2608,189021.1728
2609,147064.5174
2610,102983.9245
2611,168201.1386
2612,149619.2972
2613,118059.9142
2614,122312.2355
2615,160247.0018
2616,134762.0789
2617,198910.1828
2618,202291.3311
2619,230435.2392
2620,172879.9136
2621,181636.6477
2622,187020.6325
2623,241659.5713
2624,268423.7793
2625,329159.5784
2626,167487.2608
2627,194145.3473
2628,369700.0683
2629,462603.7759
2630,340340.9733
2631,439162.1124
2632,369193.1461
2633,300825.4556
2634,396622.7405
2635,153968.6887
2636,199223.3281
2637,205621.1123
2638,260507.0187
2639,177989.9491
2640,154982.1023
2641,110313.7158
2642,183701.1223
2643,111915.8999
2644,123536.4995
2645,90691.88289
2646,86068.66876
2647,94847.64899
2648,133666.0997
2649,142216.7115
2650,125677.1181
2651,134274.059
2652,372711.4657
2653,270549.1721
2654,305903.0173
2655,386570.0677
2656,289893.8045
2657,379067.7687
2658,316752.7752
2659,322991.2117
2660,339375.2781
2661,379349.2315
2662,378490.9691
2663,276246.5198
2664,332533.8429
2665,304645.1749
2666,342217.6703
2667,175112.3321
2668,188439.1959
2669,192403.1258
2670,261183.5619
2671,187812.9579
2672,180082.8068
2673,191421.1524
2674,193988.1529
2675,165624.9809
2676,196560.1431
2677,199673.3913
2678,248239.1772
2679,260913.6337
2680,278884.4223
2681,372364.5287
2682,308688.4844
2683,413516.161
2684,294873.7047
2685,310832.6699
2686,260482.0857
2687,312856.915
2688,252375.9429
2689,231303.2506
2690,384802.1795
2691,215074.5608
2692,156753.0971
2693,208946.2155
2694,159516.0305
2695,202224.1669
2696,193041.275
2697,194193.0947
2698,187515.2702
2699,173856.8683
2700,158349.9799
2701,156080.016
2702,129065.8435
2703,0
2704,135580.9786
2705,123852.6725
2706,116927.7075
2707,123667.9943
2708,129378.0137
2709,110343.4095
2710,119462.6164
2711,297502.1893
2712,350268.1655
2713,188861.9291
2714,162109.5021
2715,180603.3033
2716,162574.0008
2717,204748.6741
2718,254069.8115
2719,135887.7363
2720,183439.8782
2721,137148.4269
2722,167668.7775
2723,141206.5182
2724,115352.9941
2725,130356.9344
2726,138551.8669
2727,154562.3378
2728,166999.3465
2729,142383.7313
2730,145925.242
2731,107669.888
2732,118429.8976
2733,161125.7865
2734,169102.2375
2735,132989.1238
2736,144391.8483
2737,115764.7143
2738,149807.492
2739,165180.5915
2740,142307.5899
2741,147853.7367
2742,160996.3808
2743,142871.5839
2744,143940.3396
2745,135575.3809
2746,122878.2134
2747,136310.3787
2748,108719.6679
2749,123207.6632
2750,128675.5521
2751,113039.0591
2752,209449.1815
2753,149834.1721
2754,238888.8782
2755,141720.4627
2756,65795.87849
2757,71977.78234
2758,54818.53046
2759,138928.334
2760,142520.8159
2761,146168.3115
2762,150438.7757
2763,191863.177
2764,0
2765,245466.7403
2766,132907.7298
2767,0
2768,132235.9558
2769,135659.3629
2770,154695.3437
2771,110935.9682
2772,102474.3438
2773,151902.5317
2774,160318.2608
2775,133686.1176
2776,130002.2945
2777,137103.7844
2778,111949.1685
2779,127594.2741
2780,122388.1835
2781,94362.31524
2782,84804.70217
2783,88823.02497
2784,105798.2118
2785,135281.1788
2786,42765.68996
2787,130122.0585
2788,69038.87492
2789,194033.5606
2790,64992.96608
2791,125435.3605
2792,64539.83346
2793,157264.0632
2794,90390.20603
2795,116592.8677
2796,95153.59317
2797,250522.7588
2798,111717.8774
2799,83674.63855
2800,77669.0312
2801,120167.5398
2802,135303.9495
2803,190210.5144
2804,0
2805,0
2806,99544.33116
2807,166856.8613
2808,138838.0401
2809,129590.1664
2810,130650.7985
2811,161783.8016
2812,146427.2452
2813,188488.8007
2814,185285.0321
2815,102839.5463
2816,257850.7651
2817,156678.252
2818,117588.7908
2819,163403.9837
2820,132676.5388
2821,114866.567
2822,177861.3971
2823,301413.4422
2824,188837.185
2825,0
2826,127105.7346
2827,161981.4075
2828,230406.6062
2829,171287.9997
2830,235332.8665
2831,190190.7894
2832,238592.0208
2833,279577.5927
2834,212121.9365
2835,226811.4203
2836,194496.4536
2837,202844.0271
2838,154799.9728
2839,176643.2416
2840,203299.7802
2841,202023.0277
2842,209881.4157
2843,147999.5893
2844,167676.2132
2845,114849.6976
2846,203562.2864
2847,187663.7373
2848,214544.1284
2849,211994.6882
2850,252207.7412
2851,230896.0196
2852,222414.4498
2853,217177.2534
2854,129053.7637
2855,206116.084
2856,204057.1115
2857,194752.52
2858,202116.948
2859,109742.8485
2860,100097.1878
2861,146756.1116
2862,199421.0114
2863,136624.884
2864,281863.8791
2865,125278.0642
2866,176788.2995
2867,90505.60123
2868,134010.925
2869,135478.3417
2870,142345.352
2871,106955.5437
2872,31859.40284
2873,93766.82947
2874,146717.783
2875,119036.4746
2876,140394.5762
2877,132716.2807
2878,177399.6157
2879,138734.1348
2880,123344.0601
2881,169339.4142
2882,173507.8169
2883,200047.4872
2884,187951.7054
2885,183177.7793
2886,218997.0854
2887,113309.5969
2888,135025.1335
2889,56037.00889
2890,66524.89833
2891,163452.4371
2892,0
2893,89589.28255
2894,46837.99048
2895,286622.5795
2896,279421.2635
2897,210866.5412
2898,171500.5458
2899,262645.8876
2900,162232.0392
2901,241853.0297
2902,217326.4219
2903,328289.1796
2904,344722.9827
2905,0
2906,172846.0777
2907,98062.11498
2908,115425.4502
2909,164604.362
2910,48081.70984
2911,83986.99084
2912,150882.0523
2913,73261.34446
2914,67141.76882
2915,67362.35092
2916,83446.34727
2917,154884.0687
2918,126054.8078
2919,220488.2882
